,motif,family,subfamily,family_genes
2_214,2_214,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_218,2_218,STAT,STAT/2:STAT,"['Sta5a', 'Stat4', 'Stat1', 'Sta5b', 'Stat3', 'Stat5a']"
2_223,2_223,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_234,2_234,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
2_239,2_239,nuclearreceptor,NR/1:nuclearreceptor,"['Hnf4a', 'Hnf4g', 'Nr1h3', 'Rxrg', 'Nr2f6', 'Nr2c2', 'Rxra', 'Rxrb', 'Nr1h2', 'Nr2f1']"
2_242,2_242,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_251,2_251,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_253,2_253,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_254,2_254,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_255,2_255,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
2_261,2_261,C2H2,ZFX:C2H2,['Zfx']
2_264,2_264,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_271,2_271,C2H2,ZFX:C2H2,['Zfx']
2_279,2_279,IRF,IRF/3:IRF,['Irf5']
2_301,2_301,N/A,N/A,[]
2_316,2_316,nuclearreceptor,NR/1:nuclearreceptor,"['Hnf4a', 'Hnf4g', 'Nr1h3', 'Rxrg', 'Nr2f6', 'Nr2c2', 'Rxra', 'Rxrb', 'Nr1h2', 'Nr2f1']"
2_318,2_318,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_328,2_328,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_329,2_329,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_330,2_330,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_334,2_334,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_335,2_335,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_339,2_339,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_343,2_343,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_345,2_345,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_353,2_353,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
2_356,2_356,C2H2,ZFX:C2H2,['Zfx']
2_366,2_366,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_367,2_367,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_380,2_380,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_384,2_384,C2H2,ZFX:C2H2,['Zfx']
2_390,2_390,ETS,SPI:ETS,"['Spi1', 'Spib', 'Spic']"
2_396,2_396,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_404,2_404,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_406,2_406,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_408,2_408,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_421,2_421,bZIP,CREB/ATF/1:bZIP,"['Atf1', 'Creb1', 'Atf2', 'Atf3', 'Crem', 'Fos', 'Fosl2', 'Fosl1', 'Jun', 'Fosb', 'Junb']"
2_423,2_423,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_424,2_424,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_425,2_425,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_431,2_431,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_435,2_435,N/A,N/A,[]
2_441,2_441,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_450,2_450,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_455,2_455,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
2_463,2_463,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_470,2_470,bZIP,CREB/ATF/1:bZIP,"['Atf1', 'Creb1', 'Atf2', 'Atf3', 'Crem', 'Fos', 'Fosl2', 'Fosl1', 'Jun', 'Fosb', 'Junb']"
2_473,2_473,forkhead,FOX/4:forkhead,"['Andr', 'Foxp2', 'Foxo1', 'Foxk1', 'Foxa2', 'Foxp1', 'Foxa3', 'Foxd3', 'Foxm1', 'Foxa1', 'Foxc1', 'Foxc2', 'Foxk2', 'Foxb1']"
2_476,2_476,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_483,2_483,C2H2,ZFX:C2H2,['Zfx']
2_489,2_489,forkhead,FOX/4:forkhead,"['Andr', 'Foxp2', 'Foxo1', 'Foxk1', 'Foxa2', 'Foxp1', 'Foxa3', 'Foxd3', 'Foxm1', 'Foxa1', 'Foxc1', 'Foxc2', 'Foxk2', 'Foxb1']"
2_495,2_495,IRF,IRF/1:IRF,"['Irf9', 'Irf7', 'Irf2', 'Irf3', 'Irf8', 'Irf4']"
2_497,2_497,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
2_500,2_500,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
2_513,2_513,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_514,2_514,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_540,2_540,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
2_553,2_553,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_563,2_563,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_570,2_570,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
2_579,2_579,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
2_584,2_584,C2H2,ZFX:C2H2,['Zfx']
2_590,2_590,ETS,SPI:ETS,"['Spi1', 'Spib', 'Spic']"
2_598,2_598,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_11,3_11,N/A,N/A,[]
3_19,3_19,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_26,3_26,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_29,3_29,N/A,N/A,[]
3_33,3_33,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_44,3_44,TBX,TBX/2:TBX,"['Mga', 'Tbx21', 'Tbx4', 'Tbx5', 'Tbx2']"
3_51,3_51,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
3_56,3_56,C2H2,PLAG1:C2H2,['Plag1']
3_57,3_57,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_58,3_58,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_70,3_70,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_82,3_82,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_88,3_88,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_128,3_128,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_139,3_139,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_146,3_146,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
3_149,3_149,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
3_155,3_155,TBX,TBX/2:TBX,"['Mga', 'Tbx21', 'Tbx4', 'Tbx5', 'Tbx2']"
3_157,3_157,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_165,3_165,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_171,3_171,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
3_174,3_174,N/A,N/A,[]
3_176,3_176,IRF,IRF/1:IRF,"['Irf9', 'Irf7', 'Irf2', 'Irf3', 'Irf8', 'Irf4']"
3_190,3_190,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_201,3_201,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_211,3_211,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
3_212,3_212,E2F,E2F/2:E2F,"['E2f1', 'Tfdp1', 'E2f4', 'E2f6', 'E2f3', 'E2f7']"
3_223,3_223,C2H2,ZFX:C2H2,['Zfx']
3_229,3_229,ETS,SPI:ETS,"['Spi1', 'Spib', 'Spic']"
3_230,3_230,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_235,3_235,N/A,N/A,[]
3_245,3_245,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_255,3_255,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_261,3_261,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_279,3_279,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_296,3_296,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_301,3_301,E2F,E2F/4:E2F,"['E2f2', 'E2f5']"
3_304,3_304,forkhead,FOX/4:forkhead,"['Andr', 'Foxp2', 'Foxo1', 'Foxk1', 'Foxa2', 'Foxp1', 'Foxa3', 'Foxd3', 'Foxm1', 'Foxa1', 'Foxc1', 'Foxc2', 'Foxk2', 'Foxb1']"
3_307,3_307,C2H2,YY1:C2H2,"['Tyy1', 'Zfp42', 'Yy1', 'Yy2']"
3_310,3_310,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_313,3_313,C2H2,ZFX:C2H2,['Zfx']
3_319,3_319,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_332,3_332,C2H2,EGR:C2H2,"['Egr3', 'Egr1', 'Egr4', 'Egr2']"
3_333,3_333,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_340,3_340,C2H2,ZFX:C2H2,['Zfx']
3_343,3_343,N/A,N/A,[]
3_347,3_347,nuclearreceptor,NR/3:nuclearreceptor,"['Cot1', 'Rxra', 'Nr2c2', 'Rara', 'Pparg', 'Ppara', 'Rora', 'Nr4a1']"
3_349,3_349,N/A,N/A,[]
3_351,3_351,homeodomain,HD/17:homeodomain,"['Hoxa11', 'Hoxc10', 'Hoxc11', 'Hoxc12', 'Hoxd11', 'Hoxd12', 'Hoxc13', 'Hoxa10', 'Hoxd13', 'Hoxa13', 'Hoxb13', 'Hoxd9']"
3_353,3_353,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_357,3_357,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_363,3_363,C2H2,EGR:C2H2,"['Egr3', 'Egr1', 'Egr4', 'Egr2']"
3_367,3_367,C2H2,ZFX:C2H2,['Zfx']
3_368,3_368,ETS,ETS/2:ETS,"['Ehf', 'Elf3', 'Elf5', 'Erg', 'Etv2', 'Elf2', 'Etv5', 'Ets1', 'Fli1', 'Elk4', 'Etv4', 'Etv6', 'Ets2', 'Fev']"
3_369,3_369,N/A,N/A,[]
3_378,3_378,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_393,3_393,ETS,SPI:ETS,"['Spi1', 'Spib', 'Spic']"
3_407,3_407,C2H2,ZFX:C2H2,['Zfx']
3_446,3_446,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_448,3_448,ETS,ETS/1:ETS,"['Elf1', 'Elf2', 'Gabpa', 'Elk1', 'Elk4', 'Etv1', 'Ehf', 'Elf4', 'Elf3', 'Elf5', 'Etv6', 'Elk3', 'Zbtb7a', 'Fev', 'Etv4', 'Erg', 'Ets1', 'Etv5', 'Etv3', 'Fli1', 'Etv2', 'Spdef', 'Erf']"
3_449,3_449,C2H2,KLF/SP/2:C2H2,"['Egr1', 'Egr2', 'Zbt17', 'Sp1', 'Patz1', 'Sp3', 'Vezf1', 'Klf6', 'Sp4', 'Wt1', 'Klf4', 'Sp5', 'Sp2', 'Zn281', 'Klf5', 'Klf3', 'Sall4', 'Klf1', 'Klf12', 'Rreb1']"
3_453,3_453,C2H2,ZFX:C2H2,['Zfx']
